time;throughput;memory;tflops
9.30206983210519;268.5623268700197;400.556032;56.307091224
9.30103019066155;268.9175733730948;362.80729599999995;56.307091224
9.269934052601457;268.9985499269176;369.098752;56.307091224
9.201588526368141;268.5808600647187;348.127232;56.307091224
9.469097967259586;268.97730314495453;327.155712;56.307091224
